"articleID","attributes","record"
134378,"pubYear","2006"
134378,"journal","Social Work"
134378,"author","Schiff, M."
134509,"pubYear","2006"
134509,"journal","Social Work"
134509,"author","Schroeder, J."
134509,"author","Guin, C.C."
134509,"author","Pogue, R."
134509,"author","Bordelon, D."
134525,"pubYear","2006"
134525,"journal","Social Work"
134525,"author","Dessel, A."
134525,"author","Rogge, M.E."
134525,"author","Garlington, S.B."
134535,"pubYear","2006"
134535,"journal","Social Work"
134535,"author","Ting, L."
134535,"author","Saunders, S."
134535,"author","Jacobson, J.M."
134535,"author","Power, J.R."
134539,"pubYear","2006"
134539,"journal","Social Work"
134539,"author","Murdach, A.D."
134559,"pubYear","2006"
134559,"journal","Social Work"
134559,"author","Rosenberg, J."
134559,"author","Rosenberg, S."
134573,"pubYear","2006"
134573,"journal","Social Work"
134573,"author","Risley-Curtiss, C."
134573,"author","Holley, L.C."
134573,"author","Wolf, S."
134603,"pubYear","2006"
134603,"journal","Social Work"
134603,"author","Parish, S.L."
134603,"author","Cloud, J.M."
134617,"pubYear","2006"
134617,"journal","Social Work"
134617,"author","Mui, A.C."
134617,"author","Kang, S.-Y."
134635,"pubYear","2006"
134635,"journal","Social Work"
134635,"author","Meyers, S."
134673,"pubYear","2006"
134673,"journal","Social Work"
134673,"author","Geenen, S."
134681,"pubYear","2006"
134681,"journal","Social Work"
134681,"author","Roby, J.L."
134681,"author","Shaw, S.A."
134687,"pubYear","2006"
134687,"journal","Social Work"
134687,"author","Moses, T."
134687,"author","Kirk, S.A."
134761,"pubYear","2006"
134761,"journal","Social Work"
134761,"author","Murdach, A.D."
134775,"pubYear","2006"
134775,"journal","Social Work"
134775,"author","Shernoff, M."
134825,"pubYear","2006"
134825,"journal","Social Work"
134839,"pubYear","2006"
134839,"journal","Social Work"
134839,"author","Williams, D.J."
134839,"author","Strean, W.B."
134853,"pubYear","2006"
134853,"journal","Social Work"
134853,"author","Green, R.G."
134853,"author","Baskind, F.R."
134853,"author","Fassler, A."
134853,"author","Jordan, A."
134871,"pubYear","2006"
134871,"journal","Social Work"
134871,"author","Edleson, J.L."
134871,"author","Gassman-Pines, J."
134871,"author","Hill, M.B."
134901,"pubYear","2006"
134901,"journal","Social Work"
134901,"author","Hodge, D.R."
134917,"pubYear","2006"
134917,"journal","Social Work"
134917,"author","Parker-Oliver, D."
134917,"author","Demiris, G."
134919,"pubYear","2006"
134919,"journal","Social Work"
134919,"author","McNeill, T."
134929,"pubYear","2006"
134929,"journal","Social Work"
134929,"author","Crisp, C."
135204,"pubYear","2008"
135204,"journal","Social Work"
135204,"author","Hollingsworth L.D."
135206,"pubYear","2008"
135206,"journal","Social Work"
135206,"author","Nuttman-Shwartz, O."
135206,"author","Dekel, R."
135214,"pubYear","2008"
135214,"journal","Social Work"
135214,"author","Spencer, M.S."
135216,"pubYear","2008"
135216,"journal","Social Work"
135216,"author","Silverman, E."
135218,"pubYear","2008"
135218,"journal","Social Work"
135218,"author","Murdach, A.D."
135667,"pubYear","2005"
135667,"journal","Social Work"
135667,"author","O'Brien, G.V."
135667,"author","Ellegood, C."
135669,"pubYear","2005"
135669,"journal","Social Work"
135669,"author","Brooks, F."
135671,"pubYear","2005"
135671,"journal","Social Work"
135671,"author","Jackson-Elmoore, C"
135673,"pubYear","2005"
135673,"journal","Social Work"
135673,"author","Ozawa, M.N."
135673,"author","Yoon, H.-S."
135675,"pubYear","2005"
135675,"journal","Social Work"
135675,"author","Lens, V."
135677,"pubYear","2005"
135677,"journal","Social Work"
135677,"author","Hoefer, R."
135679,"pubYear","2005"
135679,"journal","Social Work"
135679,"author","Hodge, D.R."
135681,"pubYear","2005"
135681,"journal","Social Work"
135681,"author","Tangenberg, K.M."
135683,"pubYear","2005"
135683,"journal","Social Work"
135683,"author","Kuczynski, K."
135683,"author","Gibbs-Wahlberg, P."
135795,"pubYear","2005"
135795,"journal","Social Work"
135795,"author","Abramovitz, M."
135797,"pubYear","2005"
135797,"journal","Social Work"
135797,"author","Hodge, D.R."
135799,"pubYear","2005"
135799,"journal","Social Work"
135799,"author","Sweifach, J."
135801,"pubYear","2005"
135801,"journal","Social Work"
135801,"author","Itzhaky, H."
135801,"author","York, A.S."
135803,"pubYear","2005"
135803,"journal","Social Work"
135803,"author","Fuller-Thomson, E."
135803,"author","Minkler, M."
135805,"pubYear","2005"
135805,"journal","Social Work"
135805,"author","Mackelprang, R.W."
135805,"author","Mackelprang, R.D."
135805,"author","Thirkill, A.D."
135807,"pubYear","2005"
135807,"journal","Social Work"
135807,"author","Asai, M.O."
135807,"author","Kameoka, V.A."
135809,"pubYear","2005"
135809,"journal","Social Work"
135809,"author","Weiss, I."
135925,"pubYear","2005"
135925,"journal","Social Work"
135925,"author","Hodge, D.R."
135927,"pubYear","2005"
135927,"journal","Social Work"
135927,"author","Siebert, D.C."
135929,"pubYear","2005"
135929,"journal","Social Work"
135929,"author","Lundgren, L.M."
135929,"author","Schilling, R.F."
135929,"author","Peloquin, S.D."
135931,"pubYear","2005"
135931,"journal","Social Work"
135931,"author","Walsh, J."
135931,"author","Green, R."
135931,"author","Matthews, J."
135931,"author","Bonucelli-Puerto, B."
135933,"pubYear","2005"
135933,"journal","Social Work"
135933,"author","Corrigan, P.W."
135933,"author","McCracken, S.G."
135935,"pubYear","2005"
135935,"journal","Social Work"
135935,"author","Linhorst, D.M."
135935,"author","Eckert, A."
135935,"author","Hamilton, G."
135937,"pubYear","2005"
135937,"journal","Social Work"
135937,"author","Mowbray, C.T."
135937,"author","Collins, M.E."
135937,"author","Bellamy, C.D."
135937,"author","Megivern, D.A."
135937,"author","Bybee, D."
135937,"author","Szilvagyi, S."
136202,"pubYear","2005"
136202,"journal","Social Work"
136202,"author","Bentley, K.J."
136202,"author","Walsh, J."
136202,"author","Farmer, R.L."
136204,"pubYear","2005"
136204,"journal","Social Work"
136204,"author","Itzhaky, H."
136204,"author","Dekel, R."
136206,"pubYear","2005"
136206,"journal","Social Work"
136206,"author","Mackelprang, R.W."
136206,"author","Mackelprang, R.D."
136208,"pubYear","2005"
136208,"journal","Social Work"
136208,"author","Parish, S.L."
136208,"author","Lutwick, Z.E."
136210,"pubYear","2005"
136210,"journal","Social Work"
136210,"author","Reamer, F.G."
136212,"pubYear","2005"
136212,"journal","Social Work"
136212,"author","Ringstad, R."
136214,"pubYear","2005"
136214,"journal","Social Work"
136214,"author","Beder, J."
136246,"pubYear","2005"
136246,"journal","Social Work"
136246,"author","Caspi, J."
136248,"pubYear","2005"
136248,"journal","Social Work"
136248,"author","Corrigan, P.W."
136248,"author","Watson, A.C."
136248,"author","Byrne, P."
136248,"author","Davis, K.E."
136531,"pubYear","2007"
136531,"journal","Social Work"
136531,"author","Loar, L."
136533,"pubYear","2007"
136533,"journal","Social Work"
136533,"author","Nesoff, I."
136535,"pubYear","2007"
136535,"journal","Social Work"
136535,"author","Matsuoka, J.K."
136539,"pubYear","2007"
136539,"journal","Social Work"
136539,"author","Steven, E.G."
136541,"pubYear","2007"
136541,"journal","Social Work"
136541,"author","Pulido, M.L."
136543,"pubYear","2007"
136543,"journal","Social Work"
136543,"author","Gustavsson, N.S."
136543,"author","MacEachron, A.E."
137082,"pubYear","2004"
137082,"journal","Social Work"
137082,"author","Pollack, D."
137082,"author","Marsh, J."
137084,"pubYear","2004"
137084,"journal","Social Work"
137084,"author","Yin, R.T."
137086,"pubYear","2004"
137086,"journal","Social Work"
137086,"author","Hardina, D."
137088,"pubYear","2004"
137088,"journal","Social Work"
137088,"author","Keough, M.E."
137088,"author","Samuels, M.F."
137090,"pubYear","2004"
137090,"journal","Social Work"
137090,"author","Mulroy, E.A."
137090,"author","Lauber, H."
137092,"pubYear","2004"
137092,"journal","Social Work"
137092,"author","Bowie, S.L."
137094,"pubYear","2004"
137094,"journal","Social Work"
137094,"author","Ungar, M."
137094,"author","Manuel, S."
137094,"author","Mealey, S."
137094,"author","Thomas, G."
137094,"author","Campbell, C."
137096,"pubYear","2004"
137096,"journal","Social Work"
137096,"author","Messinger, L."
137392,"pubYear","2004"
137392,"journal","Social Work"
137392,"author","Lens, V."
137394,"pubYear","2004"
137394,"journal","Social Work"
137394,"author","Fitch, D."
137396,"pubYear","2004"
137396,"journal","Social Work"
137396,"author","Ungar, M."
137398,"pubYear","2004"
137398,"journal","Social Work"
137398,"author","Yip, K.-s."
137400,"pubYear","2004"
137400,"journal","Social Work"
137400,"author","Mitchell, C.G."
137400,"author","Linsk, N.L."
137402,"pubYear","2004"
137402,"journal","Social Work"
137402,"author","Lightfoot, M."
137402,"author","Rotheram-Borus, M.J."
137404,"pubYear","2004"
137404,"journal","Social Work"
137404,"author","Swenson, C.R."
137406,"pubYear","2004"
137406,"journal","Social Work"
137406,"author","McCallion, P."
137406,"author","Toseland, R.W."
137406,"author","Gerber, T."
137406,"author","Banks, S."
137408,"pubYear","2004"
137408,"journal","Social Work"
137408,"author","Buckey, J.W."
137408,"author","Abell, N."
137410,"pubYear","2004"
137410,"journal","Social Work"
137410,"author","Botsford, A.L."
137410,"author","Rule, D."
137412,"pubYear","2004"
137412,"journal","Social Work"
137412,"author","Reese, D.J."
137412,"author","Raymer, M."
137414,"pubYear","2004"
137414,"journal","Social Work"
137414,"author","Larkin, H."
137416,"pubYear","2004"
137416,"journal","Social Work"
137416,"author","Anderson, S.G."
137416,"author","Eamon, M.K."
137418,"pubYear","2004"
137418,"journal","Social Work"
137418,"author","Sun, A.-P."
137420,"pubYear","2004"
137420,"journal","Social Work"
137420,"author","Hohman, M."
137420,"author","Oliver, R."
137420,"author","Wright, W."
137422,"pubYear","2004"
137422,"journal","Social Work"
137422,"author","Hanson, M."
137422,"author","Gutheil, I.A."
137424,"pubYear","2004"
137424,"journal","Social Work"
137424,"author","MacMaster, S.A."
137426,"pubYear","2004"
137426,"journal","Social Work"
137426,"author","Skiba, D."
137426,"author","Monroe, J."
137426,"author","Wodarski, J.S."
137605,"pubYear","2004"
137605,"journal","Social Work"
137605,"author","Koeske, G.F."
137605,"author","Krowinski, W.J."
137607,"pubYear","2004"
137607,"journal","Social Work"
137607,"author","Shannon, P."
137609,"pubYear","2004"
137609,"journal","Social Work"
137609,"author","Waites, C."
137609,"author","Macgowan, M.J."
137609,"author","Pennell, J."
137609,"author","Carlton-LaNey, I."
137609,"author","Weil, M."
137611,"pubYear","2004"
137611,"journal","Social Work"
137611,"author","Polack, R.J."
137613,"pubYear","2004"
137613,"journal","Social Work"
137613,"author","Greif, G.L."
137615,"pubYear","2004"
137615,"journal","Social Work"
137615,"author","Belcher, J.R."
137615,"author","Fandetti, D."
137615,"author","Cole, D."
137617,"pubYear","2004"
137617,"journal","Social Work"
137617,"author","Hodge, D.R."
137619,"pubYear","2004"
137619,"journal","Social Work"
137619,"author","Comer, E."
137619,"author","Meier, A."
137619,"author","Galinsky, M.J."
137621,"pubYear","2004"
137621,"journal","Social Work"
137621,"author","Faver, C.A."
137623,"pubYear","2004"
137623,"journal","Social Work"
137623,"author","Westerfelt, A."
137625,"pubYear","2004"
137625,"journal","Social Work"
137625,"author","Greene, A.D."
137625,"author","Latting, J.K."
137627,"pubYear","2004"
137627,"journal","Social Work"
137627,"author","Clairborne, N."
137629,"pubYear","2004"
137629,"journal","Social Work"
137629,"author","Glikman, H."
137631,"pubYear","2004"
137631,"journal","Social Work"
137631,"author","Anderson, S.G."
137631,"author","Halter, A.P."
137631,"author","Gryzlak, B.M."
137633,"pubYear","2004"
137633,"journal","Social Work"
137633,"author","Taylor, M.J."
137633,"author","Barusch, A.S."
137635,"pubYear","2004"
137635,"journal","Social Work"
137635,"author","LeCroy, C.W."
137635,"author","Stinson, E.L."
137637,"pubYear","2004"
137637,"journal","Social Work"
137637,"author","Freeman, M.L."
137637,"author","Valentine, D.P."
137691,"pubYear","2004"
137691,"journal","Social Work"
137691,"author","Anderson-Butcher, D."
137691,"author","Khairallah, A.O."
137691,"author","Race-Bigelow, J."
137693,"pubYear","2004"
137693,"journal","Social Work"
137693,"author","Seeley, K.M."
137695,"pubYear","2004"
137695,"journal","Social Work"
137695,"author","Saltzburg, S."
137697,"pubYear","2004"
137697,"journal","Social Work"
137697,"author","Chadiha, L.A."
137697,"author","Adams, P."
137697,"author","Biegel, D.E."
137697,"author","Auslander, W."
137697,"author","Gutierrez, L."
137699,"pubYear","2004"
137699,"journal","Social Work"
137699,"author","Jones, L.V."
137701,"pubYear","2004"
137701,"journal","Social Work"
137701,"author","Harvey, A.R."
137701,"author","Hill, R.B."
137703,"pubYear","2004"
137703,"journal","Social Work"
137703,"author","Ka'opua, L.S.I"
137703,"author","Mueller, C.W."
137705,"pubYear","2004"
137705,"journal","Social Work"
137705,"author","Agbayani-Siewert, P."
137707,"pubYear","2004"
137707,"journal","Social Work"
137707,"author","Nybell, L.M."
137707,"author","Gray, S.S."
137709,"pubYear","2004"
137709,"journal","Social Work"
137709,"author","Hyde, C.A."
137755,"pubYear","2010"
137755,"journal","Social Work"
137755,"author","Gustavsson, N."
137755,"author","MacEachron, A.E."
137757,"pubYear","2010"
137757,"journal","Social Work"
137757,"author","White, D.J."
137759,"pubYear","2006"
137759,"journal","Social Work"
137759,"author","Eliadis, E.E."
137761,"pubYear","2006"
137761,"journal","Social Work"
137761,"author","Delva, J."
137771,"pubYear","2006"
137771,"journal","Social Work"
137771,"author","Jimenez, J."
137775,"pubYear","2006"
137775,"journal","Social Work"
137775,"author","Greenberg, D."
137775,"author","Lackey, J."
138326,"pubYear","2003"
138326,"journal","Social Work"
138326,"author","Ingersoll-Dayton, B."
138326,"author","Schroepfer, T."
138326,"author","Pryce, J."
138326,"author","Waarala, C."
138400,"pubYear","2003"
138400,"journal","Social Work"
138400,"author","Siegel, D.H."
138402,"pubYear","2003"
138402,"journal","Social Work"
138402,"author","McKee, M."
138404,"pubYear","2003"
138404,"journal","Social Work"
138404,"author","Schwartz, J."
138404,"author","Weiner, M.B."
138406,"pubYear","2003"
138406,"journal","Social Work"
138406,"author","Neuman, K.M."
138406,"author","Ptak, M."
138408,"pubYear","2003"
138408,"journal","Social Work"
138408,"author","Degeneffe, C.E."
138410,"pubYear","2003"
138410,"journal","Social Work"
138410,"author","Guin, C.C."
138410,"author","Noble, D.N."
138410,"author","Merrill, T.S."
138412,"pubYear","2003"
138412,"journal","Social Work"
138412,"author","Jonson-Reid, M."
138412,"author","Barth, R.P."
138414,"pubYear","2003"
138414,"journal","Social Work"
138414,"author","Madden, R.G."
138414,"author","Wayne, R.H."
138416,"pubYear","2003"
138416,"journal","Social Work"
138416,"author","O'Brien, G.V."
138418,"pubYear","2003"
138418,"journal","Social Work"
138418,"author","Altshuler, S.J."
138418,"author","Kopels, S.K."
138420,"pubYear","2003"
138420,"journal","Social Work"
138420,"author","Reisch, M."
138420,"author","Sommerfeld, D."
138422,"pubYear","2003"
138422,"journal","Social Work"
138422,"author","Bronstein, L.R."
138515,"pubYear","2003"
138515,"journal","Social Work"
138515,"author","Aranda, M.P."
138515,"author","Villa, V.M."
138515,"author","Trejo, L."
138515,"author","Ramirez, R."
138515,"author","Ranney, M."
138517,"pubYear","2003"
138517,"journal","Social Work"
138517,"author","Gellis, Z.D."
138519,"pubYear","2003"
138519,"journal","Social Work"
138519,"author","Danis, F.S."
138521,"pubYear","2003"
138521,"journal","Social Work"
138521,"author","Jones, A.C."
138523,"pubYear","2003"
138523,"journal","Social Work"
138523,"author","Curran, L."
138525,"pubYear","2003"
138525,"journal","Social Work"
138525,"author","Hollingsworth, L.D."
138527,"pubYear","2003"
138527,"journal","Social Work"
138527,"author","Haight, W.L."
138527,"author","Kagle, J.D."
138527,"author","Black, J.E."
138529,"pubYear","2003"
138529,"journal","Social Work"
138529,"author","Ackerson, B.J."
138531,"pubYear","2003"
138531,"journal","Social Work"
138531,"author","Bolen, R.M."
138533,"pubYear","2003"
138533,"journal","Social Work"
