"","articleID","attributes","record"
"29645",16313,"article","Using prompts to increase attendance at groups for survivors of domestic violence."
"29646",24908,"article","Using psychodynamic, cognitive-behavioral, and solution-focused questioning to co-construct a new narrative."
"29647",22757,"article","Using qualitative methods to evaluate a group: Does the Survival Skills for Women program increase self-sufficiency?"
"29648",23465,"article","Using reasons for living to connect to American Indian healing traditions."
"29649",20943,"article","Using research in practice: A research information service for social care practitioners."
"29650",16056,"article","Using resilience to reconceptualise child protection workforce capacity."
"29651",11567,"article","Using return on investment to evaluate child welfare training programs."
"29652",25640,"article","Using second-order factor analysis in examining multiple problems of clients."
"29653",11777,"article","Using secondary data for grounded theory analysis."
"29654",23803,"article","Using self psychology in brief psychotherapy."
"29655",21130,"article","Using self-rating scales for assessing the severely mentally ill client: A clinical and psychometric perspective."
"29656",17300,"article","Using simulated sessions to enhance clinical social work education."
"29657",18062,"article","Using single-system analyses to assess the effectiveness of an exercise intervention on quality of life for Hispanic breast cancer survivors: A pilot study."
"29658",22620,"article","Using single-system research designs to evaluate practice: Potential applications for social work in Chinese contexts."
"29659",17413,"article","Using social construction theory as a foundation for macro-level interventions in communities impacted by HIV and addictions."
"29660",22338,"article","Using social constructionist thinking in training social workers living and working under threat of political violence."
"29661",20643,"article","Using social environment assets to identify intervention strategies for promoting school success."
"29662",19910,"article","Using social network interventions to improve mentally ill clients' well-being."
"29663",47307,"article","Using social network theory to influence the development of state and local primary prevention capacity-building teams."
"29664",11329,"article","Using social work theory and values to investigate the implementation of community treatment orders."
"29665",16876,"article","Using social work theory for the facilitation of friendships."
"29666",19013,"article","Using solution-oriented techniques in mutual aid groups."
"29667",13809,"article","Using spiritual interventions in practice: Developing some guidelines from evidence-based practice."
"29668",14910,"article","Using spiritually modified cognitive behavioral therapy to help clients wrestling with depression: A promising intervention for some older adults."
"29669",17270,"article","Using staff training to decrease the use of restrictive procedures at two facilities for foster care children."
"29670",48281,"article","Using standardized clients in the classroom: An evaluation of a training module to teach active listening skills to social work students."
"29671",11317,"article","Using standardized clients to train social workers in intimate partner violence assessment."
"29672",21531,"article","Using standardized measures to prioritize services for children and families in need."
"29673",25264,"article","Using stories in dynamically oriented clinical social work: A discourse analysis approach to client narratives."
"29674",52512,"article","Using structured controversy to teach diversity content and cultural competence."
"29675",14240,"article","Using student task groups to teach group process and development."
"29676",17741,"article","Using students' written feedback on 'race' issues to enhance self-regulated learning."
"29677",11524,"article","Using team-based learning to teach social work research, human behavior, and policy."
