"","articleID","attributes","record"
"30204",38006,"article","WHAT THE PRACTITIONER KNOWS VERSUS WHAT THE CLIENT IS TOLD: NEGLECTED DILEMMAS OF INFORMED CONSENT IN AN ACCOUNT OF SINGLE-SYSTEM EXPERIMENTAL DESIGNS."
"30205",36004,"article","WHO WANTS TO WORK WITH THE POOR AND HOMELESS?"
"30206",4892,"article","WHO—We Help Ourselves: A project in anti-victimization."
"30207",38206,"article","WOMEN IN SOCIAL WORK EDUCATION: PROGRESS OR PROMISE?"
"30208",38074,"article","WOMEN'S STUDIES OR GENDER STUDIES?  A FEMINIST DISCUSSION."
"30209",30430,"article","WRITING THE RACIALIZED QUEER BODIES: Race and Sexuality in Social Work."
"30210",39764,"article","Wading through the muddy waters of recovered memory."
"30211",121488,"article","Wages, Working Conditions, and Restructuring In Ontario's Social Work Profession"
"30212",553,"article","Waking the heart up: A writing group's story."
"30213",11629,"article","Walk a mile in my shoes: Life as a mother of a child with Asperger’s Syndrome."
"30214",26496,"article","Walking around with a question mark on your head: Social and personal constructs among persons 'on the streets.'"
"30215",18228,"article","Walking between worlds: An exploration of the interface between indigenous and first-world industrialized culture."
"30216",5102,"article","Walking in the valley of death: The impact of brain tumors on children."
"30217",35188,"article","Walking our talk in Social Work Education: partnering with consumers of Mental Health Services."
"30218",34576,"article","Walking the Labyrinth: Enhancing Spiritually Sensitive Clinical Practice."
"30219",120953,"article","Walking the Tightrope: The Role of Action for AIDS in the Provision of Social Services in Singapore"
"30220",12208,"article","Walking the tightrope of a mental health act assessment."
"30221",87259,"article","Walking through the fire: Integrating technology to enhance the research skills of minority mental health student researchers."
"30222",14819,"article","Walks, home visits and atmospheres: Risk and the everyday practices and mobilities of social work and child protection."
"30223",118665,"article","Walter Friedlander [1] (1891- 1984) - Between Social Democracy and Social Darwinism"
"30224",57428,"article","Walter Lewis Kindelsperger, August 3, 1906-February 14, 1989."
"30225",23575,"article","War and peace: Social work and the state of chemical dependency treatment in the United States."
"30226",120779,"article","War of Words/Words of War: A Dossier on Men's Treatment Groups in Ontario"
"30227",89319,"article","War toy play and aggression in Dutch kindergarten children."
"30228",37791,"article","War traumas and community violence: psychological, behavioral, and academic outcomes among Khmer refugee adolescents."
"30229",22634,"article","War, Death, and Bereavement: How We Can Help."
"30230",58081,"article","War, peace, and ""the system"": three perspectives."
"30231",11702,"article","War-affected children in northern Uganda: No easy path to normality."
"30232",122532,"article","War-related Trauma: Increasing the American GI's Resilience through Marriage"
"30233",32899,"article","War: A Student's International Experience Working with Soldiers Returning from Combat."
"30234",20165,"article","Warning-There's a Lot of Yelling in Knitting: The Impact of Parallel Process on Empowerment in a Group Setting."
"30235",16244,"article","Warriors and healers: Preparing for returning veterans."
"30236",22979,"article","Washington State social workers' attitudes toward voluntary euthanasia and assisted suicide."
"30237",20375,"article","Watching the Clock Tick: Factors Associated with TANF Accumulation."
"30238",20398,"article","Watching the Experts: Findings from an Australian Study of Expertise in Mental Health Social Work."
"30239",119766,"article","Water Crisis in a SAT Region and Proposed Strategies"
"30240",29720,"article","Water Supply Challenges in Poor Districts and Suburbs of Fez, Morocco."
"30241",47325,"article","Water crisis."
"30242",11001,"article","Water insecurity: A case for social policy action by social workers."
"30243",118768,"article","Water: Social Differentiation, Politics and Participation"
"30244",58071,"article","Waterslides and landmines in computer-based education."
"30245",1134,"article","Wayfinding training for the severely mentally ill."
"30246",15486,"article","Ways of Seeing: An early childhood integrated therapeutic approach for parents and babies."
"30247",16592,"article","Ways of enhancing hope among social workers working with adolescents in residential treatment centres."
"30248",2900,"article","Ways of knowing in clinical practice."
"30249",15226,"article","We care about care: Advice by children in care for children in care, foster parents and child welfare workers about the transition into foster care."
"30250",19195,"article","We care don't we? Social workers, the profession and HIV/AIDS."
"30251",13653,"article","We shall overcome: Promoting an agenda for integrating spirituality and community practice."
