"","Country","N","Freq"
"8803","Great Britain","215",0
"8804","Greece","215",0
"8805","Grenada","215",0
"8806","Guam","215",0
"8807","Guatemala","215",0
"8808","Guinea","215",0
"8809","Guyana","215",0
"8810","Haiti","215",0
"8811","Honduras","215",0
"8812","Hong Kong","215",0
"8813","Hungary","215",0
"8814","Iceland","215",0
"8815","India","215",0
"8816","Indonesia","215",0
"8817","Iran","215",0
"8818","Iraq","215",0
"8819","Ireland","215",0
"8820","Israel","215",0
"8821","Italy","215",0
"8822","Ivory Coast","215",0
"8823","Jamaica","215",0
"8824","Japan","215",0
"8825","Jordan","215",0
"8826","Kazakhstan","215",0
"8827","Kenya","215",0
"8828","Korea","215",0
"8829","Kuwait","215",0
"8830","Kyrgyzstan","215",0
"8831","Laos","215",0
"8832","Latin America","215",0
"8833","Latvia","215",0
"8834","Lebanon","215",0
"8835","Lesotho","215",0
"8836","Liberia","215",0
"8837","Lithuania","215",0
"8838","Luxembourg","215",0
"8839","Macao","215",0
"8840","Macau","215",0
"8841","Macedonia","215",0
"8842","Malawi","215",0
"8843","Malaysia","215",0
"8844","Malta","215",0
"8845","Marshall Islands","215",0
"8846","Mauritius","215",0
"8847","Mexico","215",0
"8848","Middle East","215",0
"8849","Moldova","215",0
"8850","Mongolia","215",0
"8851","Morocco","215",0
"8852","Mozambique","215",0
"8853","Myanmar","215",0
"8854","Namibia","215",0
"8855","Nepal","215",0
"8856","Netherlands","215",0
"8857","New Caledonia","215",0
"8858","New Zealand","215",0
"8859","Nicaragua","215",0
"8860","Nigeria","215",0
"8861","North America","215",0
"8862","North Korea","215",0
"8863","Northern Ireland","215",0
"8864","Norway","215",0
"8865","Oceania/Pacific Islands","215",0
"8866","Oman","215",0
"8867","Pakistan","215",0
"8868","Palau","215",0
"8869","Palestine","215",0
"8870","Panama","215",0
"8871","Paraguay","215",0
"8872","Peru","215",0
"8873","Philippines","215",0
"8874","Poland","215",0
"8875","Portugal","215",0
"8876","Puerto Rico","215",0
"8877","Qatar","215",0
"8878","Republic of Congo","215",0
"8879","Republic of Serbia","215",0
"8880","Romania","215",0
"8881","Russia","215",0
"8882","Rwanda","215",0
"8883","Samoa","215",0
"8884","Saudi Arabia","215",0
"8885","Scandinavia","215",0
"8886","Scotland","215",0
"8887","Senegal","215",0
"8888","Serbia and Montenegro","215",0
"8889","Sierra Leone","215",0
"8890","Singapore","215",0
"8891","Slovakia","215",0
"8892","Slovenia","215",0
"8893","Somalia","215",0
"8894","South Africa","215",0
"8895","South America","215",0
"8896","South Korea","215",0
"8897","Spain","215",0
"8898","Sri Lanka","215",0
"8899","St Kitts","215",0
"8900","Sudan","215",0
"8901","Swaziland","215",0
"8902","Sweden","215",1
"8903","Switzerland","215",0
"8904","Syria","215",0
"8905","Taiwan","215",0
"8906","Tajikistan","215",0
"8907","Tanzania","215",0
"8908","Thailand","215",0
"8909","Togo","215",0
"8910","Tonga","215",0
"8911","Trinidad and Tobago","215",0
"8912","Turkey","215",0
"8913","Uganda","215",0
"8914","Ukraine","215",0
"8915","United Arab Emirates","215",0
"8916","United Kingdom","215",0
"8917","Uruguay","215",0
"8918","US","215",0
"8919","US Virgin Islands","215",0
"8920","USSR","215",0
"8921","Venezuela","215",0
"8922","Vietnam","215",0
"8923","Wales","215",0
"8924","West Bank","215",0
"8925","West Indies","215",0
"8926","Western Europe","215",0
"8927","Yemen","215",0
"8928","Yugoslavia","215",0
"8929","Zambia","215",0
"8930","Zimbabwe","215",0
"8931","Afghanistan","221",0
"8932","Africa","221",0
"8933","Albania","221",0
"8934","Algeria","221",0
"8935","Angola","221",0
"8936","Appalachia","221",0
"8937","Argentina","221",0
"8938","Armenia","221",0
"8939","Asia","221",0
"8940","Australia","221",0
"8941","Austria","221",0
"8942","Azerbaijan","221",0
"8943","Bahamas","221",0
"8944","Bahrain","221",0
"8945","Baltic States","221",0
"8946","Bangladesh","221",0
"8947","Barbados","221",0
"8948","Belgium","221",0
"8949","Benin","221",0
"8950","Bermuda","221",0
"8951","Bolivia","221",0
"8952","Bosnia-Herzegovina","221",0
"8953","Botswana","221",0
"8954","Brazil","221",0
"8955","Bulgaria","221",0
"8956","Cambodia","221",0
"8957","Cameroon","221",0
"8958","Canada","221",0
"8959","Caribbean","221",0
"8960","Central America","221",0
"8961","Channel Islands","221",0
"8962","Chile","221",0
"8963","China","221",0
"8964","Colombia","221",0
"8965","Commonwealth of Independent States","221",0
"8966","Costa Rica","221",0
"8967","Croatia","221",0
"8968","Cuba","221",0
"8969","Cyprus","221",0
"8970","Czech Republic","221",0
"8971","Czechoslovakia","221",0
"8972","Democratic Republic of Congo","221",0
"8973","Denmark","221",0
"8974","Dominican Republic","221",0
"8975","Eastern Europe","221",0
"8976","Ecuador","221",0
"8977","Egypt","221",0
"8978","El Salvador","221",0
"8979","England","221",0
"8980","Eritrea","221",0
"8981","Estonia","221",0
"8982","Ethiopia","221",0
"8983","Europe","221",0
"8984","Fiji","221",0
"8985","Finland","221",0
"8986","France","221",0
"8987","French Polynesia","221",0
"8988","Gambia","221",0
"8989","Gaza Strip","221",0
"8990","Georgia","221",0
"8991","Germany","221",0
"8992","Ghana","221",0
"8993","Great Britain","221",0
"8994","Greece","221",0
"8995","Grenada","221",0
"8996","Guam","221",0
"8997","Guatemala","221",0
"8998","Guinea","221",0
"8999","Guyana","221",0
"9000","Haiti","221",0
"9001","Honduras","221",0
"9002","Hong Kong","221",1
"9003","Hungary","221",0
"9004","Iceland","221",0
"9005","India","221",0
"9006","Indonesia","221",0
"9007","Iran","221",0
"9008","Iraq","221",0
"9009","Ireland","221",0
"9010","Israel","221",0
"9011","Italy","221",0
"9012","Ivory Coast","221",0
"9013","Jamaica","221",0
"9014","Japan","221",0
"9015","Jordan","221",0
"9016","Kazakhstan","221",0
"9017","Kenya","221",0
"9018","Korea","221",0
"9019","Kuwait","221",0
"9020","Kyrgyzstan","221",0
"9021","Laos","221",0
"9022","Latin America","221",0
"9023","Latvia","221",0
"9024","Lebanon","221",0
"9025","Lesotho","221",0
"9026","Liberia","221",0
"9027","Lithuania","221",0
"9028","Luxembourg","221",0
"9029","Macao","221",0
"9030","Macau","221",0
"9031","Macedonia","221",0
"9032","Malawi","221",0
"9033","Malaysia","221",0
"9034","Malta","221",0
"9035","Marshall Islands","221",0
"9036","Mauritius","221",0
"9037","Mexico","221",0
"9038","Middle East","221",0
"9039","Moldova","221",0
"9040","Mongolia","221",0
"9041","Morocco","221",0
"9042","Mozambique","221",0
"9043","Myanmar","221",0
"9044","Namibia","221",0
"9045","Nepal","221",0
"9046","Netherlands","221",0
"9047","New Caledonia","221",0
"9048","New Zealand","221",0
"9049","Nicaragua","221",0
"9050","Nigeria","221",0
"9051","North America","221",0
"9052","North Korea","221",0
"9053","Northern Ireland","221",0
"9054","Norway","221",0
"9055","Oceania/Pacific Islands","221",0
"9056","Oman","221",0
"9057","Pakistan","221",0
"9058","Palau","221",0
"9059","Palestine","221",0
"9060","Panama","221",0
"9061","Paraguay","221",0
"9062","Peru","221",0
"9063","Philippines","221",0
"9064","Poland","221",0
"9065","Portugal","221",0
"9066","Puerto Rico","221",0
"9067","Qatar","221",0
"9068","Republic of Congo","221",0
"9069","Republic of Serbia","221",0
"9070","Romania","221",0
"9071","Russia","221",0
"9072","Rwanda","221",0
"9073","Samoa","221",0
"9074","Saudi Arabia","221",0
"9075","Scandinavia","221",0
"9076","Scotland","221",0
"9077","Senegal","221",0
"9078","Serbia and Montenegro","221",0
"9079","Sierra Leone","221",0
"9080","Singapore","221",0
"9081","Slovakia","221",0
"9082","Slovenia","221",0
"9083","Somalia","221",0
"9084","South Africa","221",0
"9085","South America","221",0
"9086","South Korea","221",0
"9087","Spain","221",0
"9088","Sri Lanka","221",0
"9089","St Kitts","221",0
"9090","Sudan","221",0
"9091","Swaziland","221",0
"9092","Sweden","221",0
"9093","Switzerland","221",0
"9094","Syria","221",0
"9095","Taiwan","221",0
"9096","Tajikistan","221",0
"9097","Tanzania","221",0
"9098","Thailand","221",0
"9099","Togo","221",0
"9100","Tonga","221",0
"9101","Trinidad and Tobago","221",0
"9102","Turkey","221",0
"9103","Uganda","221",0
"9104","Ukraine","221",0
"9105","United Arab Emirates","221",0
"9106","United Kingdom","221",0
"9107","Uruguay","221",0
"9108","US","221",0
"9109","US Virgin Islands","221",0
"9110","USSR","221",0
"9111","Venezuela","221",0
"9112","Vietnam","221",0
"9113","Wales","221",0
"9114","West Bank","221",0
"9115","West Indies","221",0
"9116","Western Europe","221",0
"9117","Yemen","221",0
"9118","Yugoslavia","221",0
"9119","Zambia","221",0
"9120","Zimbabwe","221",0
"9121","Afghanistan","242",0
"9122","Africa","242",0
"9123","Albania","242",0
"9124","Algeria","242",0
"9125","Angola","242",0
"9126","Appalachia","242",0
"9127","Argentina","242",0
"9128","Armenia","242",0
"9129","Asia","242",0
"9130","Australia","242",0
"9131","Austria","242",0
"9132","Azerbaijan","242",0
"9133","Bahamas","242",0
"9134","Bahrain","242",0
"9135","Baltic States","242",0
"9136","Bangladesh","242",0
"9137","Barbados","242",0
"9138","Belgium","242",0
"9139","Benin","242",0
"9140","Bermuda","242",0
"9141","Bolivia","242",0
"9142","Bosnia-Herzegovina","242",0
"9143","Botswana","242",0
"9144","Brazil","242",0
"9145","Bulgaria","242",0
"9146","Cambodia","242",0
"9147","Cameroon","242",0
"9148","Canada","242",0
"9149","Caribbean","242",0
"9150","Central America","242",0
"9151","Channel Islands","242",0
"9152","Chile","242",0
"9153","China","242",0
"9154","Colombia","242",0
"9155","Commonwealth of Independent States","242",0
"9156","Costa Rica","242",0
"9157","Croatia","242",0
"9158","Cuba","242",0
"9159","Cyprus","242",0
"9160","Czech Republic","242",0
"9161","Czechoslovakia","242",0
"9162","Democratic Republic of Congo","242",0
"9163","Denmark","242",0
"9164","Dominican Republic","242",0
"9165","Eastern Europe","242",0
"9166","Ecuador","242",0
"9167","Egypt","242",0
"9168","El Salvador","242",0
"9169","England","242",0
"9170","Eritrea","242",0
"9171","Estonia","242",0
"9172","Ethiopia","242",0
"9173","Europe","242",0
"9174","Fiji","242",0
"9175","Finland","242",0
"9176","France","242",0
"9177","French Polynesia","242",0
"9178","Gambia","242",0
"9179","Gaza Strip","242",0
"9180","Georgia","242",0
"9181","Germany","242",0
"9182","Ghana","242",0
"9183","Great Britain","242",0
"9184","Greece","242",0
"9185","Grenada","242",0
"9186","Guam","242",0
"9187","Guatemala","242",0
"9188","Guinea","242",0
"9189","Guyana","242",0
"9190","Haiti","242",0
"9191","Honduras","242",0
"9192","Hong Kong","242",0
"9193","Hungary","242",0
"9194","Iceland","242",0
"9195","India","242",1
"9196","Indonesia","242",0
"9197","Iran","242",0
"9198","Iraq","242",0
"9199","Ireland","242",0
"9200","Israel","242",0
"9201","Italy","242",0
"9202","Ivory Coast","242",0
"9203","Jamaica","242",0
"9204","Japan","242",0
"9205","Jordan","242",0
"9206","Kazakhstan","242",0
"9207","Kenya","242",0
"9208","Korea","242",0
"9209","Kuwait","242",0
"9210","Kyrgyzstan","242",0
"9211","Laos","242",0
"9212","Latin America","242",0
"9213","Latvia","242",0
"9214","Lebanon","242",0
"9215","Lesotho","242",0
"9216","Liberia","242",0
"9217","Lithuania","242",0
"9218","Luxembourg","242",0
"9219","Macao","242",0
"9220","Macau","242",0
"9221","Macedonia","242",0
"9222","Malawi","242",0
"9223","Malaysia","242",0
"9224","Malta","242",0
"9225","Marshall Islands","242",0
"9226","Mauritius","242",0
"9227","Mexico","242",0
"9228","Middle East","242",0
"9229","Moldova","242",0
"9230","Mongolia","242",0
"9231","Morocco","242",0
"9232","Mozambique","242",0
"9233","Myanmar","242",0
"9234","Namibia","242",0
"9235","Nepal","242",0
"9236","Netherlands","242",0
"9237","New Caledonia","242",0
"9238","New Zealand","242",0
"9239","Nicaragua","242",0
"9240","Nigeria","242",0
"9241","North America","242",0
"9242","North Korea","242",0
"9243","Northern Ireland","242",0
"9244","Norway","242",0
"9245","Oceania/Pacific Islands","242",0
"9246","Oman","242",0
"9247","Pakistan","242",0
"9248","Palau","242",0
"9249","Palestine","242",0
"9250","Panama","242",0
"9251","Paraguay","242",0
"9252","Peru","242",0
"9253","Philippines","242",0
"9254","Poland","242",0
"9255","Portugal","242",0
"9256","Puerto Rico","242",0
"9257","Qatar","242",0
"9258","Republic of Congo","242",0
"9259","Republic of Serbia","242",0
"9260","Romania","242",0
"9261","Russia","242",0
"9262","Rwanda","242",0
"9263","Samoa","242",0
"9264","Saudi Arabia","242",0
"9265","Scandinavia","242",0
"9266","Scotland","242",0
"9267","Senegal","242",0
"9268","Serbia and Montenegro","242",0
"9269","Sierra Leone","242",0
"9270","Singapore","242",0
"9271","Slovakia","242",0
"9272","Slovenia","242",0
"9273","Somalia","242",0
"9274","South Africa","242",0
"9275","South America","242",0
"9276","South Korea","242",0
"9277","Spain","242",0
"9278","Sri Lanka","242",0
"9279","St Kitts","242",0
"9280","Sudan","242",0
"9281","Swaziland","242",0
"9282","Sweden","242",0
"9283","Switzerland","242",0
"9284","Syria","242",0
"9285","Taiwan","242",0
"9286","Tajikistan","242",0
"9287","Tanzania","242",0
"9288","Thailand","242",0
"9289","Togo","242",0
"9290","Tonga","242",0
"9291","Trinidad and Tobago","242",0
"9292","Turkey","242",0
"9293","Uganda","242",0
"9294","Ukraine","242",0
"9295","United Arab Emirates","242",0
"9296","United Kingdom","242",0
"9297","Uruguay","242",0
"9298","US","242",0
"9299","US Virgin Islands","242",0
"9300","USSR","242",0
"9301","Venezuela","242",0
"9302","Vietnam","242",0
"9303","Wales","242",0
"9304","West Bank","242",0
"9305","West Indies","242",0
"9306","Western Europe","242",0
"9307","Yemen","242",0
"9308","Yugoslavia","242",0
"9309","Zambia","242",0
"9310","Zimbabwe","242",0
"9311","Afghanistan","384",0
"9312","Africa","384",0
"9313","Albania","384",0
"9314","Algeria","384",0
"9315","Angola","384",0
"9316","Appalachia","384",0
"9317","Argentina","384",0
"9318","Armenia","384",0
"9319","Asia","384",0
"9320","Australia","384",0
"9321","Austria","384",0
"9322","Azerbaijan","384",0
"9323","Bahamas","384",0
"9324","Bahrain","384",0
"9325","Baltic States","384",0
"9326","Bangladesh","384",0
"9327","Barbados","384",0
"9328","Belgium","384",0
"9329","Benin","384",0
"9330","Bermuda","384",0
"9331","Bolivia","384",0
"9332","Bosnia-Herzegovina","384",0
"9333","Botswana","384",0
"9334","Brazil","384",0
"9335","Bulgaria","384",0
"9336","Cambodia","384",0
"9337","Cameroon","384",0
"9338","Canada","384",0
"9339","Caribbean","384",0
"9340","Central America","384",0
"9341","Channel Islands","384",0
"9342","Chile","384",0
"9343","China","384",0
"9344","Colombia","384",0
"9345","Commonwealth of Independent States","384",0
"9346","Costa Rica","384",0
"9347","Croatia","384",0
"9348","Cuba","384",0
"9349","Cyprus","384",0
"9350","Czech Republic","384",0
"9351","Czechoslovakia","384",0
"9352","Democratic Republic of Congo","384",0
"9353","Denmark","384",0
"9354","Dominican Republic","384",0
"9355","Eastern Europe","384",0
"9356","Ecuador","384",0
"9357","Egypt","384",0
"9358","El Salvador","384",0
"9359","England","384",1
"9360","Eritrea","384",0
"9361","Estonia","384",0
"9362","Ethiopia","384",0
"9363","Europe","384",0
"9364","Fiji","384",0
"9365","Finland","384",0
"9366","France","384",0
"9367","French Polynesia","384",0
"9368","Gambia","384",0
"9369","Gaza Strip","384",0
"9370","Georgia","384",0
"9371","Germany","384",0
"9372","Ghana","384",0
"9373","Great Britain","384",0
"9374","Greece","384",0
"9375","Grenada","384",0
"9376","Guam","384",0
"9377","Guatemala","384",0
"9378","Guinea","384",0
"9379","Guyana","384",0
"9380","Haiti","384",0
"9381","Honduras","384",0
"9382","Hong Kong","384",0
"9383","Hungary","384",0
"9384","Iceland","384",0
"9385","India","384",0
"9386","Indonesia","384",0
"9387","Iran","384",0
"9388","Iraq","384",0
"9389","Ireland","384",0
"9390","Israel","384",0
"9391","Italy","384",0
"9392","Ivory Coast","384",0
"9393","Jamaica","384",0
"9394","Japan","384",0
"9395","Jordan","384",0
"9396","Kazakhstan","384",0
"9397","Kenya","384",0
"9398","Korea","384",0
"9399","Kuwait","384",0
"9400","Kyrgyzstan","384",0
"9401","Laos","384",0
"9402","Latin America","384",0
"9403","Latvia","384",0
"9404","Lebanon","384",0
"9405","Lesotho","384",0
"9406","Liberia","384",0
"9407","Lithuania","384",0
"9408","Luxembourg","384",0
"9409","Macao","384",0
"9410","Macau","384",0
"9411","Macedonia","384",0
"9412","Malawi","384",0
"9413","Malaysia","384",0
"9414","Malta","384",0
"9415","Marshall Islands","384",0
"9416","Mauritius","384",0
"9417","Mexico","384",0
"9418","Middle East","384",0
"9419","Moldova","384",0
"9420","Mongolia","384",0
"9421","Morocco","384",0
"9422","Mozambique","384",0
"9423","Myanmar","384",0
"9424","Namibia","384",0
"9425","Nepal","384",0
"9426","Netherlands","384",0
"9427","New Caledonia","384",0
"9428","New Zealand","384",0
"9429","Nicaragua","384",0
"9430","Nigeria","384",0
"9431","North America","384",0
"9432","North Korea","384",0
"9433","Northern Ireland","384",0
"9434","Norway","384",0
"9435","Oceania/Pacific Islands","384",0
"9436","Oman","384",0
"9437","Pakistan","384",0
"9438","Palau","384",0
"9439","Palestine","384",0
"9440","Panama","384",0
"9441","Paraguay","384",0
"9442","Peru","384",0
"9443","Philippines","384",0
"9444","Poland","384",0
"9445","Portugal","384",0
"9446","Puerto Rico","384",0
"9447","Qatar","384",0
"9448","Republic of Congo","384",0
"9449","Republic of Serbia","384",0
"9450","Romania","384",0
"9451","Russia","384",0
"9452","Rwanda","384",0
"9453","Samoa","384",0
"9454","Saudi Arabia","384",0
"9455","Scandinavia","384",0
"9456","Scotland","384",0
"9457","Senegal","384",0
"9458","Serbia and Montenegro","384",0
"9459","Sierra Leone","384",0
"9460","Singapore","384",0
"9461","Slovakia","384",0
"9462","Slovenia","384",0
"9463","Somalia","384",0
"9464","South Africa","384",0
"9465","South America","384",0
"9466","South Korea","384",0
"9467","Spain","384",0
"9468","Sri Lanka","384",0
"9469","St Kitts","384",0
"9470","Sudan","384",0
"9471","Swaziland","384",0
"9472","Sweden","384",0
"9473","Switzerland","384",0
"9474","Syria","384",0
"9475","Taiwan","384",0
"9476","Tajikistan","384",0
"9477","Tanzania","384",0
"9478","Thailand","384",0
"9479","Togo","384",0
"9480","Tonga","384",0
"9481","Trinidad and Tobago","384",0
"9482","Turkey","384",0
"9483","Uganda","384",0
"9484","Ukraine","384",0
"9485","United Arab Emirates","384",0
"9486","United Kingdom","384",0
"9487","Uruguay","384",0
"9488","US","384",0
"9489","US Virgin Islands","384",0
"9490","USSR","384",0
"9491","Venezuela","384",0
"9492","Vietnam","384",0
