"","articleID","title","year"
"25728",52344,"Journal of Sociology & Social Welfare","2003"
"25729",52392,"British Journal of Social Work","2003"
"25730",52398,"Social Work in Health Care","2003"
"25731",52421,"Journal of Social Work Practice in the Addictions","2003"
"25732",52432,"Smith College Studies in Social Work","2003"
"25733",52434,"Social Work","2003"
"25734",52438,"Social Work in Health Care","2003"
"25735",52448,"Journal of Social Service Research","2003"
"25736",52467,"Journal of Social Service Research","2003"
"25737",52474,"Social Work","2003"
"25738",52476,"British Journal of Social Work","2003"
"25739",52490,"Health & Social Work","2003"
"25740",52492,"Health & Social Work","2003"
"25741",52500,"Administration in Social Work","2003"
"25742",52508,"Social Work Research","2003"
"25743",52512,"Social Work","2003"
"25744",52514,"Journal of Teaching in Social Work","2003"
"25745",52515,"Journal of Teaching in Social Work","2003"
"25746",52516,"Journal of Teaching in Social Work","2003"
"25747",52517,"Journal of Teaching in Social Work","2003"
"25748",52518,"Journal of Teaching in Social Work","2003"
"25749",52519,"Journal of Teaching in Social Work","2003"
"25750",52520,"Journal of Teaching in Social Work","2003"
"25751",52521,"Social Work & Social Sciences Review","2002"
"25752",52524,"Social Work & Social Sciences Review","2002"
"25753",52529,"Journal of Gerontological Social Work","2002"
"25754",52540,"Journal of Gerontological Social Work","2002"
"25755",52559,"Journal of Social Work in Disability & Rehabilitation","2002"
"25756",52560,"Journal of Social Work in Disability & Rehabilitation","2002"
"25757",52561,"Journal of Social Work in Disability & Rehabilitation","2002"
"25758",52562,"Journal of Social Work in Disability & Rehabilitation","2002"
"25759",52563,"Social Work With Groups","2002"
"25760",52566,"Social Work With Groups","2002"
"25761",52572,"Journal of Human Behavior in the Social Environment","2002"
"25762",52578,"European Journal of Social Work","2002"
"25763",52579,"European Journal of Social Work","2002"
"25764",52580,"European Journal of Social Work","2002"
"25765",52581,"European Journal of Social Work","2002"
"25766",52582,"Journal of Gerontological Social Work","2002"
"25767",52617,"Canadian Social Work","2002"
"25768",52618,"Canadian Social Work","2002"
"25769",52619,"Canadian Social Work","2002"
"25770",52620,"Canadian Social Work","2002"
"25771",52621,"Canadian Social Work","2002"
"25772",52622,"Canadian Social Work","2002"
"25773",52623,"Canadian Social Work","2002"
"25774",52624,"Canadian Social Work","2002"
"25775",52625,"Canadian Social Work","2002"
"25776",52626,"Canadian Social Work","2002"
"25777",52627,"Canadian Social Work","2002"
"25778",52628,"Canadian Social Work","2002"
"25779",52629,"Journal of Social Work in Disability & Rehabilitation","2002"
"25780",52630,"Journal of Social Work in Disability & Rehabilitation","2002"
"25781",52631,"Smith College Studies in Social Work","2002"
"25782",52639,"European Journal of Social Work","2002"
"25783",52640,"European Journal of Social Work","2002"
"25784",52641,"European Journal of Social Work","2002"
"25785",52642,"European Journal of Social Work","2002"
"25786",52643,"European Journal of Social Work","2002"
"25787",52644,"Journal of Gerontological Social Work","2002"
"25788",52667,"Journal of Teaching in Social Work","2002"
"25789",52668,"Journal of Teaching in Social Work","2002"
"25790",52669,"Journal of Teaching in Social Work","2002"
"25791",52670,"Journal of Teaching in Social Work","2002"
"25792",52671,"Journal of Teaching in Social Work","2002"
"25793",52672,"Journal of Teaching in Social Work","2002"
"25794",52673,"Journal of Teaching in Social Work","2002"
"25795",52674,"Journal of Teaching in Social Work","2002"
"25796",52675,"Journal of Teaching in Social Work","2002"
"25797",52676,"Journal of Teaching in Social Work","2002"
"25798",52677,"Journal of Teaching in Social Work","2002"
"25799",52678,"Social Service Review","2002"
"25800",52685,"Social Work in Health Care","2002"
"25801",52691,"Administration in Social Work","2002"
"25802",52696,"Social Work in Health Care","2002"
"25803",52702,"Journal of Sociology & Social Welfare","2002"
"25804",52703,"Journal of Sociology & Social Welfare","2002"
"25805",52704,"Journal of Sociology & Social Welfare","2002"
"25806",52705,"Journal of Sociology & Social Welfare","2002"
"25807",52706,"Journal of Sociology & Social Welfare","2002"
"25808",52707,"Journal of Sociology & Social Welfare","2002"
"25809",52709,"Administration in Social Work","2002"
"25810",52722,"Journal of Social Service Research","2002"
"25811",52738,"Journal of Social Work in Disability & Rehabilitation","2002"
"25812",52739,"Journal of Social Work in Disability & Rehabilitation","2002"
"25813",52740,"Journal of Social Work in Disability & Rehabilitation","2002"
"25814",52741,"Journal of Social Work in Disability & Rehabilitation","2002"
"25815",52744,"Journal of Social Work in Disability & Rehabilitation","2002"
"25816",52745,"Journal of Social Work in Disability & Rehabilitation","2002"
"25817",52746,"Journal of Social Work in Disability & Rehabilitation","2002"
"25818",52747,"Journal of Social Work in Disability & Rehabilitation","2002"
"25819",52748,"Journal of Social Work in Disability & Rehabilitation","2002"
"25820",52749,"British Journal of Social Work","2002"
"25821",52754,"British Journal of Social Work","2002"
"25822",52756,"British Journal of Social Work","2002"
"25823",52757,"Journal of Gerontological Social Work","2002"
"25824",52770,"Smith College Studies in Social Work","2002"
"25825",52771,"Smith College Studies in Social Work","2002"
"25826",52787,"Social Work","2002"
"25827",52789,"Social Work","2002"
"25828",52796,"British Journal of Social Work","2002"
"25829",52799,"British Journal of Social Work","2002"
"25830",52800,"British Journal of Social Work","2002"
"25831",52801,"British Journal of Social Work","2002"
"25832",52803,"British Journal of Social Work","2002"
"25833",52804,"British Journal of Social Work","2002"
"25834",52805,"Administration in Social Work","2002"
"25835",52807,"Journal of Gerontological Social Work","2002"
"25836",52817,"Health & Social Work","2002"
"25837",52818,"Health & Social Work","2002"
"25838",52831,"Journal of Social Work in Disability & Rehabilitation","2002"
"25839",52832,"Journal of Social Work in Disability & Rehabilitation","2002"
"25840",52833,"Journal of Social Work in Disability & Rehabilitation","2002"
"25841",52834,"Journal of Sociology & Social Welfare","2002"
"25842",52843,"Journal of Baccalaureate Social Work","2002"
"25843",52844,"Journal of Social Work Practice in the Addictions","2002"
"25844",52847,"Journal of Social Work Practice in the Addictions","2002"
"25845",52851,"British Journal of Social Work","2002"
"25846",52853,"British Journal of Social Work","2002"
"25847",52854,"British Journal of Social Work","2002"
"25848",52855,"British Journal of Social Work","2002"
"25849",52857,"British Journal of Social Work","2002"
"25850",52858,"International Social Work","2002"
"25851",52866,"European Journal of Social Work","2002"
"25852",52867,"European Journal of Social Work","2002"
"25853",52868,"European Journal of Social Work","2002"
"25854",52869,"European Journal of Social Work","2002"
"25855",52870,"European Journal of Social Work","2002"
"25856",52871,"British Journal of Social Work","2002"
"25857",52872,"British Journal of Social Work","2002"
"25858",52873,"British Journal of Social Work","2002"
"25859",52874,"British Journal of Social Work","2002"
"25860",52875,"British Journal of Social Work","2002"
"25861",52878,"British Journal of Social Work","2002"
"25862",52881,"British Journal of Social Work","2002"
"25863",52887,"British Journal of Social Work","2002"
"25864",52888,"British Journal of Social Work","2002"
"25865",52889,"British Journal of Social Work","2002"
"25866",52893,"British Journal of Social Work","2002"
"25867",52894,"British Journal of Social Work","2002"
"25868",52922,"Journal of Baccalaureate Social Work","2002"
"25869",52923,"Journal of Baccalaureate Social Work","2002"
"25870",52924,"Journal of Baccalaureate Social Work","2002"
"25871",52925,"Journal of Baccalaureate Social Work","2002"
"25872",52926,"Journal of Baccalaureate Social Work","2002"
"25873",52927,"Journal of Baccalaureate Social Work","2002"
"25874",52928,"Journal of Baccalaureate Social Work","2002"
"25875",52929,"Journal of Baccalaureate Social Work","2002"
"25876",52930,"Journal of Baccalaureate Social Work","2002"
"25877",52931,"Journal of Sociology & Social Welfare","2002"
"25878",52932,"Journal of Sociology & Social Welfare","2002"
"25879",52933,"Journal of Sociology & Social Welfare","2002"
"25880",52934,"Journal of Sociology & Social Welfare","2002"
"25881",52935,"Journal of Sociology & Social Welfare","2002"
"25882",52936,"Journal of Sociology & Social Welfare","2002"
"25883",52938,"Journal of Sociology & Social Welfare","2002"
"25884",52939,"Journal of Sociology & Social Welfare","2002"
"25885",52940,"Journal of Teaching in Social Work","2002"
"25886",52941,"Journal of Teaching in Social Work","2002"
"25887",52942,"Journal of Teaching in Social Work","2002"
"25888",52943,"Journal of Teaching in Social Work","2002"
"25889",52944,"Journal of Teaching in Social Work","2002"
"25890",52945,"Journal of Teaching in Social Work","2002"
"25891",52946,"Journal of Teaching in Social Work","2002"
"25892",52947,"Journal of Teaching in Social Work","2002"
"25893",52948,"Journal of Teaching in Social Work","2002"
"25894",52949,"Journal of Teaching in Social Work","2002"
"25895",52950,"Journal of Teaching in Social Work","2002"
"25896",52951,"Journal of Teaching in Social Work","2002"
"25897",52952,"Journal of Teaching in Social Work","2002"
"25898",52953,"Social Service Review","2002"
"25899",52970,"Social Work in Health Care","2002"
"25900",52979,"Journal of Social Work Practice in the Addictions","2002"
"25901",52988,"Journal of Social Work Practice in the Addictions","2002"
"25902",52990,"Social Work Research","2002"
"25903",53000,"Health & Social Work","2002"
"25904",53002,"Social Service Review","2002"
"25905",53028,"Social Work","2002"
"25906",53033,"British Journal of Social Work","2002"
"25907",53066,"Journal of Social Work","2001"
"25908",53067,"Journal of Social Work","2001"
"25909",53071,"Journal of Social Work","2001"
"25910",53074,"Social Work in Health Care","2001"
"25911",53082,"Social Work in Health Care","2001"
"25912",53083,"Social Work in Health Care","2001"
"25913",53084,"Social Work in Health Care","2001"
"25914",53086,"Social Work in Health Care","2001"
"25915",53088,"Social Work in Health Care","2001"
"25916",53089,"Social Work in Health Care","2001"
"25917",53090,"Social Work in Health Care","2001"
"25918",53091,"Social Work in Health Care","2001"
"25919",53092,"Social Work in Health Care","2001"
"25920",53093,"Journal of Family Social Work","2001"
"25921",53094,"Journal of Family Social Work","2001"
"25922",53095,"Journal of Family Social Work","2001"
"25923",53096,"Journal of Family Social Work","2001"
"25924",53097,"Journal of Family Social Work","2001"
"25925",53098,"Smith College Studies in Social Work","2001"
"25926",53099,"Smith College Studies in Social Work","2001"
"25927",53100,"Smith College Studies in Social Work","2001"
"25928",53101,"Journal of Gerontological Social Work","2001"
"25929",53103,"Social Service Review","2001"
"25930",53107,"Social Service Review","2001"
"25931",53108,"Social Service Review","2001"
"25932",53122,"Smith College Studies in Social Work","2001"
"25933",53123,"Smith College Studies in Social Work","2001"
"25934",53124,"Smith College Studies in Social Work","2001"
"25935",53125,"Smith College Studies in Social Work","2001"
"25936",53126,"Smith College Studies in Social Work","2001"
"25937",53127,"Smith College Studies in Social Work","2001"
"25938",53128,"Smith College Studies in Social Work","2001"
"25939",53129,"Smith College Studies in Social Work","2001"
"25940",53130,"Smith College Studies in Social Work","2001"
"25941",53131,"Smith College Studies in Social Work","2001"
"25942",53132,"Smith College Studies in Social Work","2001"
"25943",53133,"Smith College Studies in Social Work","2001"
"25944",53134,"Smith College Studies in Social Work","2001"
"25945",53135,"Smith College Studies in Social Work","2001"
"25946",53139,"Smith College Studies in Social Work","2001"
"25947",53143,"Smith College Studies in Social Work","2001"
"25948",53144,"Journal of Gerontological Social Work","2001"
"25949",53179,"International Social Work","2001"
"25950",53180,"International Social Work","2001"
